jobid,jobtitle,company,category,experience,chunk_id,chunk_text
91115003179,Software Engineer-testing/manual Testing/test Cases,sumitkumar55456@gmail.com,Software Development,0 - 3 yrs,38,"Job Title: Software Engineer-testing/manual Testing/test Cases Company: Category: Software Development Skills: IT Software - QA & Testing Experience: 0 - 3 yrs Education: UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad Job Description: Job Description Good Exposure to software test life cycle. Expert in creating test cases.Exp in creation & execution of Automation & manual test cases. Familiar with Automation methodology Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Software Developer Keyskills Manual Testing Test Cases Automation Life Cycle Desired Candidate Profile Education- UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any"
91115003179,Software Engineer-testing/manual Testing/test Cases,sumitkumar55456@gmail.com,Software Development,0 - 3 yrs,39,"Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: the best placement for fresher and experience candidate.. We are leading in Multinational Company. Photo 1"
241015500015,Software Engineer,ACADGILD,Software Development,0 - 3 yrs,40,"Job Title: Software Engineer Company: ACADGILD Category: Software Development Skills: IT Software - Application Programming Experience: 0 - 3 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore Job Description: Job Description p> Job Description : strong> p> Build efficient code in a maintainable manner li> Should be able to solve strategic problem and give quick results li> Collaborate with team in the app development li> ul> Requisites Skills : strong> p> Should be expert - programming in PHP/ Android li> Should be able to analyze the requirement and build the app by self li> Good commication skill li> ul> p> Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills php development android be build code efficient strategic problem"
241015500015,Software Engineer,ACADGILD,Software Development,0 - 3 yrs,41,"software engineer Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: ACADGILD ACADGILD Photo 1"
240815501147,PHP Developer,Spice Web Services,Software Development,0 - 3 yrs,42,"Job Title: PHP Developer Company: Spice Web Services Category: Software Development Skills: IT Software - eCommerce Experience: 0 - 3 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore Job Description: Job Description Job Description: To Develop content management websites using advanced PHP To Maintain multi lingual Web Portals. ( Tamil, Hindi, French, English, Spanish ) Job Qualification: Sound Knowledge in LAMP / WAMP Technologies. Expertise in Joomla, Wordpress, Oscommerce willl be a added value. Good Communication & Interpersonal skills. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - eCommerce , Internet Technologies Role Category:Programming & Design Role:Software Developer Keyskills wordpress english tamil french content management spanish joomla web interpersonal skills lamp Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required"
240815501147,PHP Developer,Spice Web Services,Software Development,0 - 3 yrs,43,"Please refer to the Job description above Company Profile: Spice Web Services Spice webs, established in 2004 specializing in providing website solutions to help business people and individuals to discover and expand into the area of interactive business or to improve on their existing websites through the interactive websites. We may be small, but since then we\'ve gained a big reputation and are now well-known nationally and internationally for creating strong designs and highly accessible web sites, live webcast your events and other web based solutions. Photo 1"
40516004820,Php Developer,Webindia Master,Software Development,0 - 3 yrs,44,"Job Title: Php Developer Company: Webindia Master Category: Software Development Skills: IT Software - eCommerce Experience: 0 - 3 yrs Education: UG: BCA - Computers, B.Sc - Any Specialization, Any Graduate - Any Specialization PG:MCA - Computers, M.Sc - Any Specialization, M.Tech - Any Specialization Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Noida Job Description: Job Description Expertise in appropriate tools & techniques including Core PHP, MySQL, MVC Architecture, Web Services(Rest)Javascript. Have good Knowlwdge of CSS, jQuery, HTML 5. Experience in ecommerce development will be advantage. Salary:INR 1,00,000 - 5,00,000 P.A Industry: IT-Software / Software Services Functional Area: IT Software - eCommerce , Internet Technologies Role Category:Programming & Design Role:Software Developer Keyskills PHP Java MySQL JQuery Ajax Javascript C++ Open Source Web Application Development Web Technologies Desired Candidate Profile Education- UG: BCA - Computers, B.Sc - Any Specialization, Any Graduate - Any Specialization"
40516004820,Php Developer,Webindia Master,Software Development,0 - 3 yrs,45,"PG:MCA - Computers, M.Sc - Any Specialization, M.Tech - Any Specialization Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Webindia Master For more information please visit our website: Photo 1"
270416008112,Junior .Net Developer,Metro Career Solutions Pvt Ltd hiring for Many Top Industry Clients & MNC Clients,Software Development,0 - 3 yrs,46,"Job Title: Junior .Net Developer Company: Metro Career Solutions Pvt Ltd hiring for Many Top Industry Clients & MNC Clients Category: Software Development Skills: IT Software - Application Programming Experience: 0 - 3 yrs Education: UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Hyderabad / Secunderabad , Delhi/NCR(National Capital Region) Job Description: Job Description Candidate should be able to conceptualize, document and present creative solutions and provide technical assistance to junior team members. Ability to adapt quickly to an existing, complex environment. Ability to quickly learn new concepts. Salary:INR 3,50,000 - 7,50,000 P.A. INR Best In Industry Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Learning Creative Solutions .Net SQL Server"
270416008112,Junior .Net Developer,Metro Career Solutions Pvt Ltd hiring for Many Top Industry Clients & MNC Clients,Software Development,0 - 3 yrs,47,"C# C#.Net C Javascript ADO.Net Ajax C++ ASP.Net MVC WCF VB.NET Web Services Visual Studio JQuery css xml photoshop corel draw Desired Candidate Profile Education- UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Good verbal and written communication skills. Extremely motivated towards career. Flexible and adaptable Polite and disciplined Sincere and helping Confident and hardworking Ability to work in stressed situation Company Profile: Metro Career Solutions Pvt Ltd Many Top Industry Clients & MNC Clients We provide recruitment services like campus selection, conduct personal interviews on behalf of corporate and even provide training and skill development for our clients. We maintain a very healthy relationship between an employee and an employer. Photo 1"
31115001121,Embedded Software Developer,Out of Box hiring for Pegasus Infotech,Software Development,0 - 3 yrs,48,"Job Title: Embedded Software Developer Company: Out of Box hiring for Pegasus Infotech Category: Software Development Skills: IT Hardware Experience: 0 - 3 yrs Education: UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Hyderabad / Secunderabad , Pune , Greater Noida , Bengaluru/Bangalore Job Description: Job Description Required Embedded Software Developer for a startup Salary:INR 1,75,000 - 3,00,000 P.A Industry: IT-Software / Software Services Functional Area: IT Hardware , Technical Support , Telecom Engineering Role Category:Telecom Role:Embedded Technologies Engineer Keyskills Embedded Software Software Development software engineer software programming software design Desired Candidate Profile Education- UG: Any Graduate - Any Specialization, Graduation Not Required PG:Any Postgraduate - Any Specialization, Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description"
